Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
828,878,837,776,-0.6936,-8,15.6936,14.3064
835,887,846,785,-1.1446,-10,16.1446,13.8554
841,895,853,789,-1.3458000000000003,-12,16.3458,13.6542
848,901,859,794,-1.0969,-11,16.0969,13.9031
856,910,865,802,-1.1480000000000001,-11,16.148,13.852
866,919,873,811,-0.6988,-8,15.6988,14.3012
876,927,880,818,-0.5494000000000001,-6,15.5494,14.4506
885,938,888,828,-0.3498,-4,15.3498,14.6502
893,946,897,838,-0.6003000000000001,-5,15.6003,14.3997
901,953,905,843,-0.25060000000000004,-3,15.2506,14.7494
910,961,913,852,-0.501,-4,15.501,14.499
918,969,920,859,-0.30130000000000007,-3,15.3013,14.6987
923,976,927,866,-0.3516,-3,15.3516,14.6484
937,992,940,878,-0.502,-4,15.502,14.498
944,997,946,883,-0.15220000000000003,-2,15.1522,14.8478
955,1009,957,895,-0.2524,-2,15.2524,14.7476
964,1019,963,901,-0.10250000000000002,-1,15.1025,14.8975
973,1026,969,907,0.4478000000000001,3,14.5522,15.4478
980,1032,975,912,0.5483,5,14.4517,15.5483
988,1040,983,918,0.4488,5,14.5512,15.4488
993,1048,991,924,0.2992,4,14.7008,15.2992
998,1053,995,929,0.3496,4,14.6504,15.3496
1006,1060,1003,936,0.19990000000000002,3,14.8001,15.1999
