Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
567,617,562,561,1.898,4,13.102,16.898
572,622,568,566,1.902,4,13.098,16.902
580,630,577,573,1.906,4,13.094,16.906
590,639,588,584,-0.09199999999999997,2,15.092,14.908
596,645,594,591,-0.09099999999999997,1,15.091,14.909
604,652,602,600,1.411,2,13.589,16.411
611,659,613,609,-1.089,0,16.089,13.911
618,667,622,618,-3.092,-3,18.092,11.908
626,674,630,623,-2.596,-4,17.596,12.404
631,681,636,628,-3.101,-5,18.101,11.899000000000001
638,688,643,634,-1.605,-4,16.605,13.395
646,696,652,641,-4.111000000000001,-6,19.111,10.889
655,703,659,647,-2.116,-5,17.116,12.884
662,709,666,653,-1.62,-4,16.62,13.379999999999999
672,721,675,662,-1.123,-3,16.123,13.877
680,729,682,669,-0.625,-2,15.625,14.375
691,738,692,679,-0.126,-1,15.126,14.874
700,746,699,687,-0.627,-1,15.627,14.373
707,754,707,693,1.374,1,13.626,16.374
715,763,715,699,-0.626,0,15.626,14.374
722,769,721,705,0.875,1,14.125,15.875
728,776,727,711,0.376,1,14.624,15.376
739,786,736,718,0.377,1,14.623,15.377
745,792,743,723,2.38,3,12.620000000000001,17.38
751,799,750,730,-0.619,1,15.619,14.381
759,808,759,737,-0.619,0,15.619,14.381
764,815,764,741,-1.12,-1,16.12,13.879999999999999
773,825,774,750,-0.621,-1,15.621,14.379
783,835,782,758,1.38,1,13.620000000000001,16.38
791,845,791,766,-0.62,0,15.62,14.38
801,858,801,775,-0.12,0,15.12,14.88
808,866,809,780,-1.121,-1,16.121,13.879
816,875,817,788,-0.622,-1,15.622,14.378
822,880,823,793,-2.625,-3,17.625,12.375
829,886,830,799,0.374,-1,14.626,15.374
835,893,838,805,-2.629,-3,17.629,12.371
845,906,850,818,-3.634,-5,18.634,11.366
851,912,857,825,-3.64,-6,18.64,11.36
860,922,869,834,-4.147,-7,19.147,10.853
872,933,878,843,-3.654,-7,18.654,11.346
881,942,885,851,-1.6589999999999998,-5,16.659,13.341000000000001
892,955,896,861,-1.6629999999999998,-4,16.663,13.337
900,964,903,868,-1.166,-3,16.166,13.834
909,973,912,876,-3.671,-5,18.671,11.329
917,981,919,884,-0.6739999999999999,-3,15.674,14.326
926,990,927,893,1.326,0,13.674,16.326
935,998,935,900,-2.176,-2,17.176000000000002,12.824
944,1008,945,909,-0.17700000000000005,-1,15.177,14.823
952,1016,953,918,0.323,0,14.677,15.323
960,1025,962,929,-3.1799999999999997,-3,18.18,11.82
967,1032,969,935,-0.6819999999999999,-2,15.682,14.318
976,1043,980,944,-2.185,-3,17.185,12.815
985,1052,989,952,-2.689,-4,17.689,12.311
992,1061,997,961,-2.193,-4,17.193,12.807
1001,1069,1005,970,-2.197,-4,17.197,12.803
