Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
282,310,283,279,-1.5324,-2,16.5324,13.467600000000001
290,319,291,286,-0.03300000000000003,-1,15.033,14.967
299,326,300,293,-2.5347999999999997,-3,17.5348,12.4652
306,334,307,299,-0.536,-2,15.536,14.464
314,342,315,308,0.964,0,14.036,15.964
325,356,328,319,-4.0384,-4,19.0384,10.9616
333,366,338,326,-3.0414,-5,18.0414,11.9586
344,375,344,335,-0.5431999999999999,-3,15.5432,14.4568
351,384,353,342,1.4568,0,13.5432,16.4568
361,393,361,351,-1.0438,-1,16.0438,13.956199999999999
371,404,368,359,1.4567999999999999,1,13.5432,16.4568
382,416,378,370,3.4592,4,11.5408,18.4592
389,423,385,378,1.9616,4,13.0384,16.9616
398,432,395,389,0.9634,3,14.0366,15.9634
403,438,401,396,-0.536,1,15.536,14.464
407,442,406,400,0.4646,1,14.5354,15.4646
412,448,413,405,0.4652,1,14.5348,15.4652
419,454,420,411,-1.5354,-1,16.5354,13.4646
426,461,427,418,-0.536,-1,15.536,14.464
434,470,434,426,-0.5366,-1,15.5366,14.4634
442,477,441,433,0.46340000000000003,0,14.5366,15.4634
450,484,448,442,0.964,1,14.036,15.964
454,488,452,445,0.4646,1,14.5354,15.4646
462,496,460,452,1.4658,2,13.5342,16.4658
466,501,465,457,0.967,2,14.033,15.967
471,507,471,462,-0.032399999999999984,1,15.032399999999999,14.967600000000001
475,510,477,466,-0.5324,0,15.532399999999999,14.467600000000001
484,518,486,474,-1.033,-1,16.033,13.967
490,525,492,481,-1.5342,-2,16.5342,13.4658
494,531,499,486,-3.0366,-4,18.0366,11.9634
501,540,508,494,-4.0402000000000005,-6,19.0402,10.9598
506,546,513,499,-4.0443999999999996,-7,19.0444,10.9556
512,552,517,504,-2.548,-6,17.548000000000002,12.452
518,558,522,509,-1.0503999999999998,-4,16.0504,13.9496
529,568,528,517,-0.05160000000000009,-2,15.0516,14.9484
535,575,534,523,1.949,1,13.051,16.949
542,583,540,530,1.4502000000000002,2,13.5498,16.4502
549,592,547,538,0.9514,2,14.0486,15.9514
556,599,555,545,-0.04799999999999999,1,15.048,14.952
567,609,565,554,1.4532,2,13.5468,16.4532
573,615,573,559,-2.0474,-1,17.0474,12.9526
584,625,583,568,1.4532,1,13.5468,16.4532
592,634,592,576,0.4538,1,14.5462,15.4538
600,642,599,581,-1.5468,-1,16.5468,13.4532
608,652,609,588,1.4538,1,13.5462,16.4538
618,661,617,596,-0.5462,0,15.5462,14.4538
625,670,623,604,0.9544,1,14.0456,15.9544
634,678,630,611,1.4556,2,13.5444,16.4556
642,687,639,619,2.958,4,12.042,17.958
647,693,645,625,-0.04079999999999995,2,15.0408,14.9592
655,702,654,635,-1.0408,0,16.0408,13.9592
663,711,663,642,-0.040799999999999996,0,15.0408,14.9592
672,720,672,651,-0.040799999999999996,0,15.0408,14.9592
683,732,682,662,-0.040799999999999996,0,15.0408,14.9592
691,741,692,672,0.9598,1,14.0402,15.9598
696,746,698,676,-2.5414000000000003,-2,17.5414,12.4586
704,756,705,683,-0.04200000000000004,-1,15.042,14.958
713,767,717,694,-2.5438,-3,17.5438,12.456199999999999
720,777,724,702,-1.5456,-3,16.5456,13.4544
729,790,732,711,-3.5486,-5,18.5486,11.4514
737,799,738,719,0.45019999999999993,-2,14.5498,15.4502
746,807,746,725,0.9502,0,14.0498,15.9502
756,817,753,732,0.9508,1,14.0492,15.9508
765,828,763,741,3.4532,4,11.546800000000001,18.4532
771,835,771,749,-1.0462,1,16.0462,13.9538
776,841,776,753,-0.5462,0,15.5462,14.4538
783,847,784,761,-1.0468,-1,16.0468,13.9532
794,857,793,770,0.4532,0,14.5468,15.4532
799,862,798,775,1.9544000000000001,2,13.0456,16.9544
805,869,806,781,-1.0456,0,16.0456,13.9544
812,877,813,788,-1.0462,-1,16.0462,13.9538
817,882,818,793,-0.5468,-1,15.5468,14.4532
827,892,827,802,-1.548,-2,16.548000000000002,13.452
834,899,833,810,0.952,0,14.048,15.952
842,908,841,819,0.9526,1,14.0474,15.9526
849,914,847,825,2.4543999999999997,3,12.5456,17.4544
860,927,858,839,0.4556,2,14.5444,15.4556
864,932,865,847,-1.0444,0,16.0444,13.9556
871,939,874,857,-2.0456000000000003,-2,17.0456,12.9544
880,948,882,865,-3.048,-4,18.048000000000002,11.952
890,958,891,874,0.9514,-1,14.0486,15.9514
894,963,898,879,-3.551,-4,18.551000000000002,11.449
905,974,908,890,-2.0534,-4,17.0534,12.9466
913,980,914,895,-1.0552,-3,16.0552,13.9448
921,987,919,900,1.4448,0,13.5552,16.4448
929,995,926,907,2.9466,3,12.0534,17.9466
934,1000,932,912,1.4484,3,13.5516,16.4484
944,1009,939,919,1.4502,3,13.5498,16.4502
950,1015,947,926,1.452,3,13.548,16.451999999999998
958,1024,958,936,-0.5474,1,15.5474,14.4526
967,1035,967,943,0.4532,1,14.5468,15.4532
972,1042,975,949,-2.548,-2,17.548000000000002,12.452
981,1052,985,959,-3.0504,-4,18.0504,11.9496
988,1060,993,966,-3.0534,-5,18.0534,11.9466
998,1069,1000,973,-0.5551999999999999,-3,15.5552,14.4448
