Right Encoder 1,Right Encoder 2,Left Encoder 1,Left Encoder 2,PID Speed Control,Speed Difference,Motor Speed 1,Motor Speed 2
885,949,886,842,1.0453999999999999,-1,13.9546,16.0454
892,957,893,850,-0.8548,-2,15.854800000000001,14.145199999999999
905,968,904,860,1.1452,0,13.854800000000001,16.1452
910,973,908,864,1.3454,2,13.6546,16.3454
916,978,913,870,0.8457,3,14.1543,15.8457
920,984,919,873,-1.1542,1,16.1542,13.8458
928,992,926,882,0.746,2,14.254,15.746
934,1000,933,888,-0.5539,1,15.5539,14.4461
942,1008,941,894,0.046200000000000005,1,14.9538,15.0462
948,1015,948,901,0.0463,1,14.9537,15.0463
952,1020,953,905,-1.3538,-1,16.3538,13.6462
957,1026,959,910,-0.854,-2,15.854,14.146
966,1034,967,919,0.44589999999999996,-1,14.5541,15.4459
973,1043,975,925,-0.8543000000000001,-2,15.8543,14.1457
981,1052,983,931,0.4456,-1,14.5544,15.4456
988,1058,991,938,-1.5547,-3,16.5547,13.4453
994,1067,998,944,-0.35500000000000004,-3,15.355,14.645
999,1073,1004,950,-1.7555,-5,16.7555,13.2445
